geonameId,cityName,countryName,countryCode,latitudeDegrees,longitudeDegrees,timezoneId,population,featureCode,searchNames
10858989,Ramanattukara,India,IN,11.17802,75.86892,Asia/Kolkata,35937,PPL,
7302846,Ramanayyapeta,India,IN,16.94516,82.2385,Asia/Kolkata,28369,PPL,
13494722,Ramapuram,India,IN,13.03179,80.18243,Asia/Kolkata,52295,PPL,
1258698,Rameswaram,India,IN,9.2885,79.31271,Asia/Kolkata,44856,PPL,Рамешварам
13156768,Rameswaram,India,IN,14.74006,78.54259,Asia/Kolkata,19483,PPL,
1274021,Rampachodavaram,India,IN,17.44088,81.77558,Asia/Kolkata,25074,PPL,
1258581,Rampur Hat,India,IN,24.17737,87.78275,Asia/Kolkata,53468,PPL,
11184474,Rampura Phul,India,IN,30.27563,75.24253,Asia/Kolkata,51023,PPL,
1258526,Ranchi,India,IN,23.34316,85.3094,Asia/Kolkata,1120374,PPLA,Ранчи
1258474,Ranebennur,India,IN,14.62239,75.62951,Asia/Kolkata,106406,PPL,Ranibennur
11184472,Rangat,India,IN,12.50595,92.9155,Asia/Kolkata,38824,PPL,
1258492,Rangia,India,IN,26.44931,91.61356,Asia/Kolkata,27889,PPL,
1258501,Rangāpāra,India,IN,26.83772,92.66876,Asia/Kolkata,18739,PPL,
13353689,Ranjangaon S,India,IN,19.84404,75.21482,Asia/Kolkata,42877,PPL,
1258393,Rasapūdipalem,India,IN,17.73308,83.31622,Asia/Kolkata,1728128,PPL,
1258386,Rasipuram,India,IN,11.46009,78.18635,Asia/Kolkata,50244,PPL,
1258380,Rasrā,India,IN,25.8576,83.85487,Asia/Kolkata,31876,PPL,
1258366,Ratangarh,India,IN,28.08137,74.61854,Asia/Kolkata,71124,PPL,
1258362,Ratanpur,India,IN,22.2866,82.16823,Asia/Kolkata,24636,PPL,
1258347,Ratia,India,IN,29.69029,75.57688,Asia/Kolkata,37152,PPL,Ратиа
1258342,Ratlām,India,IN,23.33033,75.04032,Asia/Kolkata,264914,PPL,
1258338,Ratnagiri,India,IN,16.99154,73.31022,Asia/Kolkata,76229,PPLA3,Ратнагири
13308246,Raurkela Industrial Township,India,IN,22.19994,84.86176,Asia/Kolkata,216410,PPL,
13157131,Raval,India,IN,21.91908,69.48179,Asia/Kolkata,19777,PPL,
1258294,Raxaul,India,IN,26.97982,84.85065,Asia/Kolkata,55536,PPL,Раксаул|Raxaul Bazar
1258291,Rayachoti,India,IN,14.05723,78.75056,Asia/Kolkata,91234,PPL,
1258278,Raybag,India,IN,16.49178,74.77391,Asia/Kolkata,18736,PPL,
1466025,Reddipālaiyam,India,IN,13.10778,80.12056,Asia/Kolkata,29511,PPL,
1258140,Reengus,India,IN,27.3636,75.56838,Asia/Kolkata,26139,PPL,
13494704,Reethapuram,India,IN,8.1843,77.24805,Asia/Kolkata,21177,PPL,
1258247,Rehli,India,IN,23.63722,79.06275,Asia/Kolkata,30329,PPL,
1258229,Remuna,India,IN,21.52798,86.87156,Asia/Kolkata,33378,PPL,Ремуна
1258213,Renigunta,India,IN,13.65143,79.51256,Asia/Kolkata,26031,PPL,
1258207,Renukūt,India,IN,24.21641,83.0358,Asia/Kolkata,62413,PPL,Renukoot
1266485,Renwāl,India,IN,27.15767,75.35808,Asia/Kolkata,29201,PPL,
1258203,Reoti,India,IN,25.85091,84.3778,Asia/Kolkata,23819,PPL,
1258201,Repalle,India,IN,16.0184,80.82958,Asia/Kolkata,50866,PPL,Репалле
11184460,Resubelpara,India,IN,25.90404,90.60747,Asia/Kolkata,19595,PPLA2,
1258186,Revelganj,India,IN,25.78976,84.63596,Asia/Kolkata,39039,PPL,
1258182,Rewa,India,IN,24.53256,81.29234,Asia/Kolkata,235654,PPL,Рева
1258178,Rewāri,India,IN,28.199,76.6183,Asia/Kolkata,143021,PPL,
1258164,Richha,India,IN,28.69467,79.52284,Asia/Kolkata,19459,PPL,
10263096,Rijokri,India,IN,28.51387,77.1151,Asia/Kolkata,19148,PPL,
1258126,Rishra,India,IN,22.72394,88.34563,Asia/Kolkata,117014,PPL,
1258128,Rishīkesh,India,IN,30.10778,78.29255,Asia/Kolkata,66390,PPL,Ришикеш
1258124,Risod,India,IN,19.97671,76.78799,Asia/Kolkata,34136,PPL,
1258111,Robertsganj,India,IN,24.6886,83.06784,Asia/Kolkata,37855,PPL,Робертсгандж
1258109,Robertsonpet,India,IN,12.95629,78.27539,Asia/Kolkata,162230,PPL,Robertson Pet
1258099,Roha,India,IN,18.43687,73.11964,Asia/Kolkata,90000,PPL,
1258076,Rohtak,India,IN,28.89447,76.58917,Asia/Kolkata,374292,PPL,Рохтак
1258061,Ron,India,IN,15.69935,75.73408,Asia/Kolkata,23311,PPL,Рона
1258044,Roorkee,India,IN,29.86632,77.89118,Asia/Kolkata,103894,PPL,Рурки
1257951,Ropar,India,IN,30.96896,76.52695,Asia/Kolkata,56038,PPL,
10400291,Rosera,India,IN,25.75494,86.03155,Asia/Kolkata,31155,PPL,
1443381,Roshanpura,India,IN,28.60057,76.98918,Asia/Kolkata,57217,PPL,
1258315,Rourkela,India,IN,22.22496,84.86414,Asia/Kolkata,273317,PPL,
8740322,Rudrapur,India,IN,28.98,79.4,Asia/Kolkata,154554,PPL,Рудрапур
1257940,Rura,India,IN,26.49001,79.90108,Asia/Kolkata,15908,PPL,
1257936,Rusera,India,IN,25.75355,86.02597,Asia/Kolkata,28781,PPL,
1259069,Rādhanpur,India,IN,23.83238,71.6047,Asia/Kolkata,39558,PPL,
1259056,Rāghogarh,India,IN,24.44318,77.19768,Asia/Kolkata,63873,PPL,
1259034,Rāhatgarh,India,IN,23.78968,78.39473,Asia/Kolkata,31537,PPL,
1259022,Rāhon,India,IN,31.05275,76.11907,Asia/Kolkata,15676,PPL,
1259019,Rāhuri,India,IN,19.39069,74.64979,Asia/Kolkata,38813,PPL,
1259012,Rāichūr,India,IN,16.20546,77.35567,Asia/Kolkata,234073,PPL,Райчур
1259009,Rāiganj,India,IN,25.61281,88.12449,Asia/Kolkata,170252,PPL,
1258993,Rāikot,India,IN,30.65,75.6,Asia/Kolkata,28734,PPL,
1258967,Rāipur,India,IN,30.31097,78.08979,Asia/Kolkata,27702,PPL,
1258950,Rāisinghnagar,India,IN,29.53583,73.44917,Asia/Kolkata,29626,PPL,
1258831,Rāj-Nāndgaon,India,IN,21.09687,81.0289,Asia/Kolkata,163114,PPL,
1258928,Rājaldesar,India,IN,28.02849,74.47442,Asia/Kolkata,27419,PPL,
1258868,Rājgarh,India,IN,28.64201,75.38612,Asia/Kolkata,59193,PPL,
1258869,Rājgarh,India,IN,27.23731,76.62243,Asia/Kolkata,26953,PPL,
1258875,Rājgarh,India,IN,24.00826,76.7325,Asia/Kolkata,29726,PPL,
1258876,Rājgarh,India,IN,22.67821,74.94483,Asia/Kolkata,17113,PPL,
1258859,Rājgurunagar,India,IN,18.86667,73.9,Asia/Kolkata,25146,PPL,
1258864,Rājgīr,India,IN,25.02828,85.42079,Asia/Kolkata,41587,PPL,Раджгир
1258847,Rājkot,India,IN,22.29161,70.79322,Asia/Kolkata,1390640,PPL,Раджкот
1258843,Rājmahal,India,IN,25.05303,87.83048,Asia/Kolkata,22514,PPL,
1258819,Rājpīpla,India,IN,21.86667,73.5,Asia/Kolkata,35392,PPL,
1258797,Rājsamand,India,IN,25.07145,73.8798,Asia/Kolkata,67798,PPL,
1258795,Rājula,India,IN,21.03854,71.44345,Asia/Kolkata,38489,PPL,
1258930,Rājākhera,India,IN,26.89802,78.171,Asia/Kolkata,33666,PPL,
1258786,Rājūra,India,IN,19.77947,79.36459,Asia/Kolkata,29668,PPL,
1258756,Rāmachandrapuram,India,IN,16.83636,82.02871,Asia/Kolkata,43657,PPL,
10524011,Rāmachandrapuran,India,IN,17.51258,78.28854,Asia/Kolkata,15381,PPL,
11500549,Rāmachettipālaiyam,India,IN,10.95818,76.92013,Asia/Kolkata,17809,PPL,
10249965,Rāman,India,IN,29.95045,74.97852,Asia/Kolkata,22553,PPL,
1258704,Rāmdurg,India,IN,15.94579,75.29785,Asia/Kolkata,34800,PPL,
1258692,Rāmganj Mandi,India,IN,24.64648,75.94325,Asia/Kolkata,41328,PPL,
1258674,Rāmgarh,India,IN,28.17096,74.97973,Asia/Kolkata,33024,PPL,
1258677,Rāmgarh,India,IN,27.25097,75.17893,Asia/Kolkata,29834,PPL,
1258686,Rāmgarh,India,IN,23.6303,85.52156,Asia/Kolkata,88781,PPL,
1258662,Rāmgundam,India,IN,18.80084,79.45206,Asia/Kolkata,452261,PPL,
1258658,Rāmjībanpur,India,IN,22.82815,87.60888,Asia/Kolkata,18318,PPL,
1258637,Rāmnagar,India,IN,29.3925,79.1283,Asia/Kolkata,51244,PPL,
1258639,Rāmnagar,India,IN,27.16371,84.32342,Asia/Kolkata,48411,PPL,
1258642,Rāmnagar,India,IN,25.26907,83.02971,Asia/Kolkata,44277,PPL,
1258598,Rāmpur,India,IN,29.8062,77.45251,Asia/Kolkata,26257,PPL,
1258599,Rāmpur,India,IN,28.81014,79.02699,Asia/Kolkata,296418,PPL,
1258619,Rāmpur,India,IN,21.07351,84.34095,Asia/Kolkata,15379,PPL,
1258584,Rāmpura,India,IN,30.256,75.24116,Asia/Kolkata,45639,PPL,
1258592,Rāmpura,India,IN,24.467,75.43996,Asia/Kolkata,18495,PPL,
1258553,Rāmtek,India,IN,21.39562,79.32725,Asia/Kolkata,23404,PPL,Рамтек
1258726,Rāmāpuram,India,IN,13.10091,79.1841,Asia/Kolkata,31169,PPL,
10263046,Rāni Khera,India,IN,28.70604,77.02584,Asia/Kolkata,16402,PPL,
1258477,Rānia,India,IN,29.52454,74.83689,Asia/Kolkata,25123,PPL,Рания
1258455,Rānikhet,India,IN,29.64082,79.43229,Asia/Kolkata,19873,PPL,
1258451,Rānipet,India,IN,12.92471,79.33331,Asia/Kolkata,264330,PPLA2,
1258425,Rānpur,India,IN,22.35161,71.71179,Asia/Kolkata,16944,PPL,
1258546,Rānāghāt,India,IN,23.17623,88.56667,Asia/Kolkata,70984,PPL,
1258534,Rānāvāv,India,IN,21.68734,69.74485,Asia/Kolkata,46018,PPL,
1258470,Rānīganj,India,IN,23.6164,87.13061,Asia/Kolkata,131261,PPL,Ранигандже
1258449,Rānīpur,India,IN,25.25034,79.06204,Asia/Kolkata,18820,PPL,
1258406,Rāpar,India,IN,23.57267,70.64718,Asia/Kolkata,28407,PPL,
1258352,Rāth,India,IN,25.59474,79.5666,Asia/Kolkata,61728,PPL,Рата
1258323,Rātu,India,IN,23.42045,85.21459,Asia/Kolkata,22379,PPL,
1258307,Rāver,India,IN,21.24757,76.03509,Asia/Kolkata,27039,PPL,
10689579,Rāvu,India,IN,22.63727,75.81474,Asia/Kolkata,36055,PPL,
1258297,Rāwatbhāta,India,IN,24.92981,75.59209,Asia/Kolkata,37699,PPL,
1258295,Rāwatsār,India,IN,29.26724,74.40288,Asia/Kolkata,35102,PPL,
1258292,Rāya,India,IN,27.55607,77.78972,Asia/Kolkata,20008,PPL,Рая
1258290,Rāyadrug,India,IN,14.69971,76.85241,Asia/Kolkata,61749,PPL,
1258289,Rāyagada,India,IN,19.17132,83.41428,Asia/Kolkata,71208,PPL,
1258922,Rāzampeta,India,IN,14.19544,79.15896,Asia/Kolkata,54050,PPL,
1258270,Rāzām,India,IN,18.44909,83.65957,Asia/Kolkata,42197,PPL,
1258012,Rūdarpur,India,IN,26.44467,83.61302,Asia/Kolkata,30873,PPL,
1257928,Sabalgarh,India,IN,26.24918,77.40786,Asia/Kolkata,40333,PPL,Сабалгарх
1257901,Sachīn,India,IN,21.08718,72.88153,Asia/Kolkata,28102,PPL,
1257895,Sadalgi,India,IN,16.5587,74.53211,Asia/Kolkata,23790,PPL,
1257890,Sadasivpet,India,IN,17.61925,77.95263,Asia/Kolkata,47920,PPL,
12501475,Sadulshahar,India,IN,29.9087,74.17567,Asia/Kolkata,24980,PPL,
1257896,Sadābād,India,IN,27.43818,78.03758,Asia/Kolkata,36093,PPL,
1257855,Safidon,India,IN,29.40596,76.67042,Asia/Kolkata,34728,PPL,
1257854,Safīpur,India,IN,26.73783,80.3435,Asia/Kolkata,24801,PPL,
1257830,Sagauli,India,IN,26.7639,84.74341,Asia/Kolkata,38815,PPL,
1257804,Saharsa,India,IN,25.87498,86.59611,Asia/Kolkata,156540,PPL,Сахарса
1257802,Sahaspur,India,IN,29.12125,78.62273,Asia/Kolkata,24452,PPL,
1257800,Sahaswān,India,IN,28.07227,78.75082,Asia/Kolkata,60953,PPL,
1257806,Sahāranpur,India,IN,29.9679,77.54522,Asia/Kolkata,484873,PPL,
1257799,Sahāwar,India,IN,27.79603,78.83373,Asia/Kolkata,22201,PPL,
1257776,Saidpur,India,IN,25.53749,83.22378,Asia/Kolkata,22904,PPL,
1257771,Saiha,India,IN,22.49183,92.98143,Asia/Kolkata,25110,PPL,
1257749,Saint Thomas Mount,India,IN,13.00334,80.19614,Asia/Kolkata,43795,PPL,
1257751,Sainthia,India,IN,23.94826,87.68045,Asia/Kolkata,43221,PPL,
10263234,Saiyad-ul-ajaib,India,IN,28.51923,77.20352,Asia/Kolkata,17914,PPL,
1257698,Sakleshpur,India,IN,12.94119,75.78467,Asia/Kolkata,24931,PPL,
10916655,Saknepalli,India,IN,18.92862,79.45712,Asia/Kolkata,32385,PPL,
1257682,Sakri,India,IN,20.99104,74.31475,Asia/Kolkata,21764,PPL,Сакри
1257673,Saktī,India,IN,22.02662,82.96091,Asia/Kolkata,21955,PPL,Шакти
11522157,Salangaippālaiyam,India,IN,11.42599,77.57074,Asia/Kolkata,15609,PPL,
1257629,Salem,India,IN,11.65376,78.15538,Asia/Kolkata,917414,PPL,Selam|Салем
13353461,Saligram,India,IN,13.49908,74.70943,Asia/Kolkata,15123,PPL,
1257638,Salāya,India,IN,22.31038,69.60376,Asia/Kolkata,33246,PPL,
1257542,Sambalpur,India,IN,21.46527,83.97573,Asia/Kolkata,189366,PPL,Самбалпур
1257540,Sambhal,India,IN,28.58498,78.56959,Asia/Kolkata,196109,PPLA2,
1257528,Samdari,India,IN,25.81299,72.57879,Asia/Kolkata,17915,PPL,
1257503,Samrāla,India,IN,30.83601,76.19324,Asia/Kolkata,19678,PPL,
1257498,Samthar,India,IN,25.84348,78.90683,Asia/Kolkata,21582,PPL,
13494539,Samurou,India,IN,24.70095,93.90332,Asia/Kolkata,16582,PPL,
1257567,Samālka,India,IN,28.53499,77.09079,Asia/Kolkata,17076,PPL,
1257566,Samālkha,India,IN,29.23552,77.01273,Asia/Kolkata,39710,PPL,
1257559,Samāna,India,IN,30.15395,76.19851,Asia/Kolkata,54072,PPL,
1257551,Samāstipur,India,IN,25.86222,85.77953,Asia/Kolkata,67925,PPL,
1257482,Sanaur,India,IN,30.30182,76.45786,Asia/Kolkata,21201,PPL,
1257476,Sancoale,India,IN,15.37794,73.90352,Asia/Kolkata,21923,PPL,
1257459,Sandīla,India,IN,27.06989,80.51497,Asia/Kolkata,53182,PPL,
1257456,Sandūr,India,IN,15.08613,76.54692,Asia/Kolkata,37431,PPL,
1257436,Sangamner,India,IN,19.56784,74.21154,Asia/Kolkata,67309,PPL,Сангамнер
1257429,Sangariā,India,IN,29.79886,74.46683,Asia/Kolkata,38638,PPL,
1257410,Sangod,India,IN,24.92707,76.28649,Asia/Kolkata,21846,PPL,
1257402,Sangrūr,India,IN,30.24506,75.84488,Asia/Kolkata,88615,PPL,
1257431,Sangāreddi,India,IN,17.62477,78.08669,Asia/Kolkata,72344,PPLA2,
13157118,Sanjan,India,IN,20.19165,72.81827,Asia/Kolkata,15544,PPL,
8224728,Sankagiri,India,IN,11.47599,77.86637,Asia/Kolkata,29467,PPL,
1257379,Sankarankovil,India,IN,9.17048,77.54107,Asia/Kolkata,57277,PPL,
11663179,Sankarapatti,India,IN,10.0477,78.74719,Asia/Kolkata,26536,PPL,
13494703,Sankaraperi,India,IN,8.83868,78.10513,Asia/Kolkata,19844,PPL,
1257369,Sankeshwar,India,IN,16.25649,74.48195,Asia/Kolkata,34637,PPL,
12501480,Santrampur,India,IN,23.19019,73.89526,Asia/Kolkata,19465,PPL,
1257481,Sanāwad,India,IN,22.17391,76.06993,Asia/Kolkata,38740,PPL,
1257307,Saoner,India,IN,21.3851,78.92155,Asia/Kolkata,32498,PPL,Savner|Саонер
1257259,Saraipali,India,IN,21.3153,83.00629,Asia/Kolkata,20043,PPL,
13157122,Sarangpore,India,IN,21.63585,73.04752,Asia/Kolkata,16671,PPL,
10769689,Sarapāka,India,IN,17.69129,80.86998,Asia/Kolkata,22149,PPL,
1257219,Sarauli,India,IN,28.49404,79.09177,Asia/Kolkata,20923,PPL,
1257196,Sardhana,India,IN,29.14551,77.61433,Asia/Kolkata,49857,PPL,Сардхана
1257191,Sardulgarh,India,IN,29.69224,75.23608,Asia/Kolkata,19219,PPL,
1257198,Sardārshahr,India,IN,28.44062,74.491,Asia/Kolkata,95911,PPL,
13157031,Sarigam INA,India,IN,20.28845,72.85029,Asia/Kolkata,19903,PPL,
13353436,Sarjamda,India,IN,22.74759,86.22573,Asia/Kolkata,23788,PPL,
1257149,Sarkhej,India,IN,22.98297,72.50196,Asia/Kolkata,30341,PPL,
10347952,Sarwar,India,IN,26.24252,75.12875,Asia/Kolkata,20372,PPL,
1257260,Sarāi Mīr,India,IN,26.02705,82.91843,Asia/Kolkata,17849,PPL,
1257268,Sarāi Ākil,India,IN,25.3789,81.51035,Asia/Kolkata,17443,PPL,
1257086,Sasarām,India,IN,24.94942,84.01645,Asia/Kolkata,147408,PPL,
1257055,Satara,India,IN,17.68589,73.99333,Asia/Kolkata,120195,PPL,Сатара
7302851,Sathupalli,India,IN,17.24968,80.86899,Asia/Kolkata,40000,PPL,
1256989,Sathyamangalam,India,IN,11.50526,77.23826,Asia/Kolkata,37816,PPL,
1257022,Satna,India,IN,24.57726,80.82719,Asia/Kolkata,282977,PPL,
1257001,Sattenapalle,India,IN,16.39381,80.15221,Asia/Kolkata,56721,PPL,
1256995,Sattur,India,IN,9.35592,77.92457,Asia/Kolkata,31856,PPL,
10888572,Satyāmangala,India,IN,13.01927,76.12434,Asia/Kolkata,18002,PPL,
1257060,Satānā,India,IN,20.59483,74.20301,Asia/Kolkata,37701,PPL,
1257845,Saugor,India,IN,23.83877,78.73874,Asia/Kolkata,274556,PPL,Сагар
11626023,Saunda,India,IN,23.66453,85.32694,Asia/Kolkata,81915,PPL,
1256983,Saundatti,India,IN,15.76615,75.11778,Asia/Kolkata,41215,PPL,
1256974,Sausar,India,IN,21.65576,78.79669,Asia/Kolkata,27459,PPL,
1256967,Savanūr,India,IN,14.97335,75.33724,Asia/Kolkata,40567,PPL,
11184442,Savarkundla,India,IN,21.33726,71.3035,Asia/Kolkata,78354,PPL,
1256949,Sawai Madhopur,India,IN,26.02301,76.34408,Asia/Kolkata,121106,PPL,Савай-Мадхопур
1257093,Sawar,India,IN,25.75574,75.22292,Asia/Kolkata,20000,PPL,
13100431,Sayan,India,IN,21.31977,72.88167,Asia/Kolkata,15324,PPL,
1256922,Secunderabad,India,IN,17.50427,78.54263,Asia/Kolkata,204182,PPL,Секундерабад
1256814,Sedam,India,IN,17.17859,77.28998,Asia/Kolkata,39341,PPL,Серам
1256913,Sehore,India,IN,23.2,77.08333,Asia/Kolkata,109118,PPL,Сехор
1257762,Selu,India,IN,19.45512,76.44073,Asia/Kolkata,46915,PPL,
11657535,Senapparetti,India,IN,10.96251,78.11324,Asia/Kolkata,22447,PPL,
1256857,Sendamangalam,India,IN,11.28111,78.23416,Asia/Kolkata,19750,PPL,
1256854,Sendhwa,India,IN,21.68562,75.09622,Asia/Kolkata,56485,PPL,Сендхва
1256832,Seohāra,India,IN,29.20904,78.58837,Asia/Kolkata,46546,PPL,
1256828,Seondha,India,IN,26.15422,78.7812,Asia/Kolkata,23140,PPL,Сеондха
1256826,Seoni,India,IN,22.08503,79.55037,Asia/Kolkata,102343,PPL,
1256824,Seoni Chhapāra,India,IN,22.39388,79.54236,Asia/Kolkata,15371,PPL,
1256823,Seoni Mālwa,India,IN,22.45046,77.4665,Asia/Kolkata,30100,PPL,
12524323,Seppa,India,IN,27.36173,93.03991,Asia/Kolkata,18350,PPL,
1256812,Serchhīp,India,IN,23.29312,92.84679,Asia/Kolkata,21158,PPL,
7302856,Serilingampalle,India,IN,17.49313,78.30196,Asia/Kolkata,150525,PPL,
11680678,Settiyārpatti,India,IN,9.3935,77.49348,Asia/Kolkata,17520,PPL,
1256783,Settūr,India,IN,9.40564,77.47841,Asia/Kolkata,20228,PPL,
11442958,Sevilimedu,India,IN,12.80826,79.68636,Asia/Kolkata,23454,PPL,
13157004,Shafi Pur Ranhola,India,IN,28.65729,77.04001,Asia/Kolkata,31944,PPL,
9794300,Shahbazpur,India,IN,26.30511,87.28865,Asia/Kolkata,38000,PPL,
1256739,Shahdol,India,IN,23.29356,81.3619,Asia/Kolkata,89289,PPL,
12501195,Shahuwadi,India,IN,16.90993,73.94654,Asia/Kolkata,180322,PPL,
13353462,Shaktinagar,India,IN,16.36491,77.35863,Asia/Kolkata,17088,PPL,
7648816,Shamshabad,India,IN,17.25186,78.41835,Asia/Kolkata,32583,PPL,
1256659,Shamsābād,India,IN,27.5371,79.43796,Asia/Kolkata,25266,PPL,
1256660,Shamsābād,India,IN,27.01718,78.12358,Asia/Kolkata,31009,PPL,
1256620,Shegaon,India,IN,20.7932,76.69921,Asia/Kolkata,59672,PPL,
1256616,Shehera,India,IN,22.95084,73.63118,Asia/Kolkata,19175,PPL,
1256698,Sheikhpura,India,IN,25.13994,85.84096,Asia/Kolkata,62927,PPL,
8430980,Shella,India,IN,25.17861,91.63952,Asia/Kolkata,54039,PPL,
1256846,Shendurjana,India,IN,21.52488,78.2835,Asia/Kolkata,21748,PPL,
1256608,Shenkottai,India,IN,8.97741,77.24633,Asia/Kolkata,26823,PPL,
1256598,Sheoganj,India,IN,25.13915,73.06784,Asia/Kolkata,28053,PPL,
1256597,Sheohar,India,IN,26.51393,85.29341,Asia/Kolkata,28116,PPL,
1256593,Sheopur,India,IN,25.66472,76.69616,Asia/Kolkata,71951,PPL,Шеопур
1256572,Sherghāti,India,IN,24.5595,84.79162,Asia/Kolkata,40666,PPL,
1256569,Sherkot,India,IN,29.32704,78.57429,Asia/Kolkata,57361,PPL,
1256558,Shertallai,India,IN,9.68581,76.33996,Asia/Kolkata,45474,PPL,
1256539,Shiggaon,India,IN,14.99053,75.22499,Asia/Kolkata,28207,PPL,
1256537,Shikaripura,India,IN,14.2698,75.35643,Asia/Kolkata,36015,PPL,
1256529,Shikohābād,India,IN,27.108,78.58661,Asia/Kolkata,99678,PPL,
1256532,Shikārpūr,India,IN,28.28072,78.01411,Asia/Kolkata,34649,PPL,
1256523,Shillong,India,IN,25.56892,91.88313,Asia/Kolkata,143229,PPLA,Шиллонг
1256237,Shimla,India,IN,31.10442,77.16662,Asia/Kolkata,173503,PPLA,Шимла
8714565,Shiraguppi,India,IN,16.61875,74.70907,Asia/Kolkata,25000,PPLF,
1256489,Shirdi,India,IN,19.76616,74.47738,Asia/Kolkata,36004,PPL,Ширди
1256483,Shirhatti,India,IN,15.23352,75.57996,Asia/Kolkata,17610,PPL,
1256475,Shirpur,India,IN,21.34821,74.88035,Asia/Kolkata,76905,PPL,Ширпуре
1256515,Shivamogga,India,IN,13.93157,75.56791,Asia/Kolkata,322650,PPL,Shimoga|Шимога
13156959,Shivpur Charcha,India,IN,23.32888,82.52809,Asia/Kolkata,23514,PPL,
1256451,Shivpuri,India,IN,25.42378,77.66223,Asia/Kolkata,179977,PPL,Шивпури
1256436,Sholapur,India,IN,17.67152,75.91044,Asia/Kolkata,997281,PPL,Solapur|Солапур
1274005,Sholavandan,India,IN,10.0216,77.96087,Asia/Kolkata,22578,PPL,
6693809,Sholinganallur,India,IN,12.88996,80.23127,Asia/Kolkata,35602,PPL,
1256435,Sholinghur,India,IN,13.1181,79.42025,Asia/Kolkata,30856,PPL,
1256414,Shopian,India,IN,33.71723,74.83413,Asia/Kolkata,16360,PPL,
1256431,Shorāpur,India,IN,16.521,76.75738,Asia/Kolkata,51398,PPL,
11184435,Shrirampur,India,IN,19.62201,74.65699,Asia/Kolkata,89282,PPL,
12493784,Shrivardhan,India,IN,18.05318,73.0011,Asia/Kolkata,15123,PPL,
1256426,Shrīgonda,India,IN,18.61527,74.69895,Asia/Kolkata,31134,PPL,
1256421,Shrīrangapattana,India,IN,12.42264,76.68439,Asia/Kolkata,25061,PPL,
1256422,Shrīrāmpur,India,IN,22.75278,88.34222,Asia/Kolkata,226317,PPL,Serampore
1256418,Shujālpur,India,IN,23.40673,76.7098,Asia/Kolkata,51225,PPL,
1256409,Shyamnagar,India,IN,22.83333,88.36667,Asia/Kolkata,441956,PPL,
1268785,Shādīpur Julāna,India,IN,29.12368,76.40516,Asia/Kolkata,18755,PPL,
1256735,Shāhganj,India,IN,26.04965,82.68423,Asia/Kolkata,26510,PPL,
1256734,Shāhgarh,India,IN,24.31365,79.11806,Asia/Kolkata,16300,PPL,
1256731,Shāhi,India,IN,28.55023,79.31761,Asia/Kolkata,16064,PPL,
1256728,Shāhjānpur,India,IN,27.88165,79.90918,Asia/Kolkata,320434,PPL,Shahjahanpur
1256713,Shāhpur,India,IN,29.3501,77.5516,Asia/Kolkata,18874,PPL,Шахпура
1256715,Shāhpur,India,IN,25.60293,84.40412,Asia/Kolkata,17767,PPL,
1256720,Shāhpur,India,IN,21.23742,76.22558,Asia/Kolkata,19719,PPL,
1256722,Shāhpur,India,IN,16.69605,76.8422,Asia/Kolkata,53366,PPL,Шахпура
1256705,Shāhpura,India,IN,27.3912,75.95956,Asia/Kolkata,33895,PPL,
1256706,Shāhpura,India,IN,25.62094,74.92487,Asia/Kolkata,29259,PPL,
1256752,Shāhābād,India,IN,30.16776,76.87046,Asia/Kolkata,42607,PPL,
1256753,Shāhābād,India,IN,28.56681,79.00956,Asia/Kolkata,34962,PPL,
1256755,Shāhābād,India,IN,27.6431,79.9402,Asia/Kolkata,73606,PPL,
1256759,Shāhābād,India,IN,17.1307,76.94361,Asia/Kolkata,52952,PPL,
1256750,Shāhāda,India,IN,21.54538,74.47106,Asia/Kolkata,61376,PPL,
1256693,Shājāpur,India,IN,23.42637,76.27775,Asia/Kolkata,69263,PPL,
1256673,Shāmgarh,India,IN,24.18817,75.63903,Asia/Kolkata,24637,PPL,
1256671,Shāmli,India,IN,29.4497,77.30959,Asia/Kolkata,97966,PPLA2,
1256639,Shāntipur,India,IN,23.24723,88.43302,Asia/Kolkata,149983,PPL,
1256468,Shīshgarh,India,IN,28.72928,79.31469,Asia/Kolkata,23471,PPL,
1256432,Shōranūr,India,IN,10.76181,76.27078,Asia/Kolkata,43533,PPL,
1256388,Sibsāgar,India,IN,26.98427,94.63784,Asia/Kolkata,62104,PPL,Сибсагар
1256382,Siddhapur,India,IN,23.91783,72.37212,Asia/Kolkata,61867,PPL,
1256377,Siddipet,India,IN,18.10483,78.84858,Asia/Kolkata,66737,PPLA2,
1256372,Sidhaulī,India,IN,27.28202,80.8345,Asia/Kolkata,22193,PPL,
1256369,Sidhi,India,IN,24.4038,81.87954,Asia/Kolkata,54331,PPL,Сидхи
1256363,Sidlaghatta,India,IN,13.38896,77.86444,Asia/Kolkata,51159,PPL,Сидлагхатта
1256343,Sihor,India,IN,21.71134,71.96179,Asia/Kolkata,54547,PPL,
1256340,Sihorā,India,IN,23.4871,80.10404,Asia/Kolkata,44048,PPL,
1256335,Sijua,India,IN,23.77617,86.33028,Asia/Kolkata,31537,PPL,
1256328,Sikandarpur,India,IN,26.04327,84.05298,Asia/Kolkata,24177,PPL,
1256329,Sikandarābād,India,IN,28.45226,77.70004,Asia/Kolkata,73379,PPL,Sikandrabad
